,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
34,30.215144395828247,0.32198792616618727,0.8569536685943604,0.010997621655012448,1800,2,4,sqrt,90,True,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': True}",-0.0017364521152656912,-0.001613082527441131,-0.001862161912317564,-0.001567176952182832,-0.0019744668057912937,-0.0017506680625997023,0.0001518667944117706,12,-0.000944730861564071,-0.0009583468264036021,-0.0009337258053592356,-0.0009671250970866024,-0.0009077399108177686,-0.000942333700246256,2.0724893584377063e-05
35,19.378562259674073,0.1555309118635882,0.3833446979522705,0.005533459117623802,800,10,2,sqrt,20,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': False}",-0.001759121293621181,-0.0016321437034147398,-0.0018918841735595083,-0.0015969316805616465,-0.0019949991249452355,-0.0017750159952204623,0.00015128113226972045,40,-0.0006456197039878609,-0.0006226315923988019,-0.0006366370270565271,-0.0006441297488253057,-0.0005751832824085889,-0.0006248402709354169,2.6129397316655034e-05
36,20.98055691719055,0.11241489331212992,0.5870985984802246,0.005230365675959476,1200,5,2,sqrt,20,True,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-0.0017403883401652313,-0.0016202926685815974,-0.0018699397758924412,-0.001570917942966397,-0.001976467996420683,-0.0017556013448052701,0.00015132956545608602,20,-0.0007518872089540652,-0.0007506265636507826,-0.0007446699665877156,-0.0007695936852952337,-0.0006996950014737679,-0.000743294485192313,2.333259150550225e-05
37,44.36852760314942,0.6942178941940869,0.5937216758728028,0.02014653643781939,800,2,1,auto,100,True,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",-0.0017947831360255653,-0.0016815218918880038,-0.0019241640459565351,-0.0016191762228560055,-0.0020177026758437387,-0.0018074695945139697,0.00014784702047653954,70,-0.0002483073874293556,-0.0002524316882427003,-0.00024403765894876446,-0.0002520992929344123,-0.000238220082315045,-0.0002470192219740555,5.349315079975391e-06
38,37.05472388267517,0.5850047243635881,0.4486348628997803,0.012878491489174554,800,5,2,auto,,True,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",-0.0017761872269189648,-0.0016575315197772471,-0.0019058536533945458,-0.0015998261989458094,-0.002007742054749836,-0.001789428130757281,0.00015148386171437748,56,-0.0005091858858657275,-0.0005147753728429841,-0.0005059223219585668,-0.0005210606101975655,-0.000488337712499276,-0.0005078563806728239,1.1033682109160293e-05
39,19.598439073562623,0.1712150069268569,0.564750862121582,0.005871443916617623,1000,2,2,sqrt,60,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 60, 'bootstrap': True}",-0.0017493989031596108,-0.001628111976896959,-0.0018743646093168102,-0.0015806320548575582,-0.001983361269212352,-0.001763173762688658,0.00015006588568837982,28,-0.0005679719616468728,-0.0005737804124273917,-0.0005623444900820909,-0.0005802179083533737,-0.0005456611382607425,-0.0005659951821540942,1.1777982015373862e-05
40,4.981011533737183,0.012098990764261436,0.05385713577270508,0.0014620225049310205,200,5,4,auto,10,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': True}",-0.001725186365003383,-0.001606428400615076,-0.0018578206013703808,-0.0015601864553394062,-0.0019631607230731892,-0.001742556509080287,0.0001510254617764209,9,-0.0013729302761017056,-0.001392378462124863,-0.0013727186324473178,-0.0014133194373649556,-0.0013145944995648585,-0.0013731882615207402,3.290073288530629e-05
41,10.4765625,0.1162139410500554,0.2883904933929443,0.001888408431011603,600,10,2,sqrt,60,True,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 60, 'bootstrap': True}",-0.0017429224883668056,-0.0016177694713047405,-0.0018685975514461189,-0.001575020208967879,-0.001982462014389677,-0.0017573543468950444,0.000152306576621923,24,-0.0008591965464382963,-0.0008702373254504442,-0.0008489356116196322,-0.0008790708122134311,-0.0008277490488012722,-0.0008570378689046152,1.782031250459538e-05
42,13.470636415481568,0.15497811240049914,0.37558684349060056,0.0018094614327442186,800,2,4,sqrt,90,True,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': True}",-0.0017364779118451993,-0.001614662720904677,-0.001866963757919616,-0.0015706381685606568,-0.001975417291088941,-0.001752831970063818,0.00015173863586747437,18,-0.0009452126746179877,-0.0009582845961309834,-0.0009335788685239868,-0.0009679161618200133,-0.000908268909872173,-0.0009426522421930287,2.0754428876687854e-05
43,6.572339630126953,0.09450119925772651,0.18158526420593263,0.0013614844676667715,400,10,4,sqrt,90,True,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': True}",-0.0017329634351881766,-0.001614028973578852,-0.0018664605489459858,-0.0015694825755056705,-0.001976258954395478,-0.0017518388975228329,0.00015238383857687257,15,-0.0009916012347509883,-0.0010059908231843033,-0.0009824927994465105,-0.0010145714569472874,-0.0009547456484428555,-0.000989880392554389,2.0790299225896898e-05
