,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,split3_train_acc,split4_train_acc,mean_train_acc,std_train_acc
10,15.980293321609498,0.31115021360005446,0.1805173397064209,0.00230977125528954,400,10,4,auto,70,True,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",-0.0017572168807158807,-0.0016417963627316625,-0.0018773559334472193,-0.0015923096518668024,-0.0019886378287251637,-0.0017714633314973457,0.000146622324676553,35,-0.0008612879458374388,-0.0008731867016474728,-0.0008540392938571138,-0.0008825819899187042,-0.0008281068596668553,-0.000859840558185517,1.864440657719399e-05,0.5356265356265356,0.5262080262080262,0.5257985257985258,0.5225225225225225,0.5251945923801721,0.5270700405071564,0.004467004645883119,40,0.8402784887887785,0.8447834544896079,0.8361830654243882,0.8426333572233029,0.8447993447993448,0.8417355421450845,0.0032383863418629748
11,24.786413145065307,0.3414025921274774,0.5205765724182129,0.006279687833827504,800,5,1,sqrt,90,False,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': False}",-0.0017919667260625103,-0.0016776510930401247,-0.0019440322559563538,-0.001632509124034767,-0.0020185575423715624,-0.0018129433482930637,0.00014883683738525772,73,-0.00010761081019981661,-0.00010544153129855835,-0.00011006602567833795,-0.00011081611598082852,-0.00010396378784147868,-0.00010757965419980401,2.6193036382877108e-06,0.5368550368550369,0.5319410319410319,0.5282555282555282,0.5171990171990172,0.5051208521097911,0.523874293272081,0.011393138836851493,68,0.9576123681785604,0.9581242960991092,0.9563837411692434,0.9588409951878776,0.9581285831285832,0.9578179967526748,0.0008168452942938225
12,28.584229230880737,0.08883688093583678,0.5319045066833497,0.013494289203245118,2000,10,1,sqrt,10,False,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",-0.0017217968581863853,-0.001596388031841737,-0.001854349241050943,-0.0015658713358581548,-0.001960300867897564,-0.0017397412669669567,0.00015025606813532343,8,-0.0013674296569263734,-0.001376782276046114,-0.00136318283863625,-0.0014034184485844203,-0.0013107100118563487,-0.0013643046464099013,3.0229091148176587e-05,0.5491400491400491,0.5348075348075348,0.5356265356265356,0.5372645372645373,0.5329782875870545,0.5379633888851423,0.005756347124780524,10,0.648100747414764,0.6555748950547763,0.640933756527081,0.6520937851950446,0.6624692874692875,0.6518344943321907,0.007210043066793165
13,22.910592603683472,0.048676093928344,0.4320004940032959,0.013037255658271824,1600,5,2,sqrt,10,False,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",-0.001722314315516888,-0.0015958268565684128,-0.0018522591735229542,-0.0015665364418203747,-0.0019607386355864963,-0.0017395350846030253,0.00015000991386433798,7,-0.0013283285171517417,-0.001334493335040652,-0.0013266233550572307,-0.0013643496710108137,-0.0012715661415652604,-0.0013250722039651398,3.002460819756189e-05,0.5466830466830467,0.5335790335790336,0.533988533988534,0.538083538083538,0.5391233101188038,0.5382914924905912,0.004730244565146302,8,0.6642776697041056,0.6708303470871302,0.6529128698679226,0.6689874065731545,0.6852989352989353,0.6684614457062497,0.010475223879287473
14,20.910772037506103,0.36309446017288044,0.42525405883789064,0.008566821662361522,800,10,2,sqrt,30,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",-0.0017668308546835501,-0.0016443824451469818,-0.001906427014798608,-0.001610373624796599,-0.0020025309728958036,-0.0017861089824643087,0.00015010388427513547,53,-0.0004897006148135189,-0.0004901837014046244,-0.0004873332620354848,-0.0004961806102519013,-0.00046623564180572387,-0.00048592676606225066,1.026862560405174e-05,0.5364455364455365,0.527027027027027,0.5303030303030303,0.515970515970516,0.5075788611224907,0.5234649941737202,0.010358356246855622,72,0.9001740554929866,0.902119381591072,0.8966929456332549,0.9010955257499744,0.9024365274365275,0.9005036871807631,0.0020652854991649277
15,116.74056224822998,4.755727062178315,0.9401996612548829,0.01723317317561162,1800,2,4,auto,50,False,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",-0.002784645299225025,-0.0025225087870646055,-0.002871229249771072,-0.002545070570114948,-0.0028332042935949333,-0.002711331639954117,0.00014771045669397927,88,-0.0007895295676610539,-0.0008104902616393531,-0.0007676166051823277,-0.0008072203133699099,-0.0007633204350437186,-0.0007876354365792726,1.9501133660172667e-05,0.4967239967239967,0.5085995085995086,0.5102375102375102,0.48853398853398855,0.5018435067595248,0.5011877021709058,0.007966242719849572,98,0.7784375959864851,0.7838640319443022,0.7800757653322412,0.786935599467595,0.7756961506961507,0.7810018286853547,0.003974542609779225
16,43.964312362670896,1.5815666916713913,0.3730136871337891,0.012528396565081746,600,5,2,auto,70,False,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",-0.00314937759291655,-0.002950734973269592,-0.0034588692224520106,-0.002888258346856976,-0.003385433069889116,-0.003166534641076849,0.00022701435481321995,95,-0.00040773335899061037,-0.0004237551107510916,-0.0004136350527253811,-0.00041235841570481,-0.00040101628255416173,-0.000411699644145211,7.475020993122995e-06,0.5016380016380017,0.5073710073710074,0.5053235053235053,0.5040950040950041,0.5104465383039738,0.5057748113462985,0.002983672187313354,90,0.8725299477833521,0.8731442612880107,0.8725299477833521,0.8734514180403399,0.8709049959049959,0.8725121141600102,0.0008792459192836553
17,20.01610164642334,0.16715087180063878,0.5734693050384522,0.00602335226141007,1000,2,1,sqrt,20,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-0.0017460514545303797,-0.001636380157496239,-0.001881736672030873,-0.0015839937533970595,-0.001981149940738735,-0.0017658623956386572,0.0001483306451259519,29,-0.00045110723470656426,-0.00045195190226597284,-0.0004464453879448085,-0.0004643075770898655,-0.0004022641506046081,-0.00044321525052236387,2.1311617068278998e-05,0.536036036036036,0.5323505323505323,0.5298935298935299,0.5274365274365275,0.5210979106923392,0.529362907281793,0.005015161397404442,27,0.8877853998157059,0.8899354970820108,0.885635302549401,0.8866591583904986,0.8934275184275184,0.888688575253027,0.002766554873262323
18,122.6836853981018,4.821060333512992,0.9676022529602051,0.025831047932867,1800,10,2,auto,110,False,"{'n_estimators': 1800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 110, 'bootstrap': False}",-0.0028797488256888165,-0.0026925063792486784,-0.0030461679443649923,-0.0025940174482500097,-0.003090512143841165,-0.0028605905482787324,0.0001933822407435079,93,-0.0007128668250085978,-0.0007553947100100456,-0.0007242931134617077,-0.0007371009339331949,-0.0007009840232573001,-0.0007261279211341692,1.8912380765422906e-05,0.5036855036855037,0.5016380016380017,0.5126945126945127,0.5081900081900081,0.5075788611224907,0.5067573774661034,0.003837219261457305,83,0.7922596498413024,0.8010648100747415,0.7887785399815705,0.7957407597010341,0.7945331695331695,0.7944753858263636,0.004059274823399192
19,29.592824268341065,0.31939667778826003,0.3471013069152832,0.008445502687233404,600,5,1,auto,80,True,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",-0.0017845884846973633,-0.001670445419472587,-0.0019188649072300987,-0.0016066325694621137,-0.0020130521584764403,-0.0017987167078677205,0.0001509468260952763,65,-0.00040159994804548466,-0.0004085558669448915,-0.0004010710754016478,-0.00041240592372290315,-0.00038708038327979103,-0.0004021426394789436,8.657699641069873e-06,0.5266175266175266,0.5257985257985258,0.5311220311220312,0.5188370188370188,0.5194592380172061,0.5243668680784618,0.004634898076189331,63,0.9083649022217671,0.9096959148151941,0.9028360806798402,0.9097983003993038,0.9097051597051597,0.908080071564253,0.0026752472822597793
