,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_kernel,param_gamma,param_epsilon,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,split3_train_acc,split4_train_acc,mean_train_acc,std_train_acc
104,12.078431129455566,0.3391032838032293,1.0640778541564941,0.021358622661521907,1e-06,rbf,scale,1e-05,"{'tol': 1e-06, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 1e-05}",-0.0017227191678431896,-0.0015871267747074817,-0.0018888985496880641,-0.0015504151035522157,-0.001967997983488793,-0.001743431515855949,0.00016352752991548712,33,-0.0017110090355072773,-0.0017416988137767553,-0.0016755966085322935,-0.0017495295489122335,-0.0016466607247319397,-0.0017048989462921,3.9073703627943904e-05,0.5495495495495496,0.5245700245700246,0.5343980343980343,0.5315315315315315,0.5383039737812372,0.5356706227660755,0.00826479260408402,36,0.5554417937954336,0.5640421828606532,0.5604586874168117,0.5634278693559946,0.5608108108108109,0.5608362688479408,0.0030409819069228835
105,11.654232549667359,0.26985775325423716,1.0392953395843505,0.011281691342470408,1e-05,rbf,scale,1e-05,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 1e-05}",-0.001722720039899101,-0.0015871280619342472,-0.0018888914539614509,-0.0015504257383181289,-0.0019679991431332316,-0.0017434328874492318,0.00016352380738739042,55,-0.0017110098783121635,-0.0017417048091055425,-0.0016755909542509443,-0.0017495289966164315,-0.0016466632122623813,-0.0017048995701094926,3.9074839815582066e-05,0.5495495495495496,0.5249795249795249,0.5343980343980343,0.5315315315315315,0.5383039737812372,0.5357525228479755,0.008155694175199929,33,0.5557489505477629,0.5642469540288727,0.5603563018327019,0.5632230981877752,0.5605036855036855,0.5608157980201597,0.0029512512577173503
106,11.426086235046387,0.23256810764162744,1.043410301208496,0.014199195822997486,0.0001,rbf,scale,1e-05,"{'tol': 0.0001, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 1e-05}",-0.0017227353960270054,-0.0015871235713440035,-0.0018887571875162283,-0.0015504566102671547,-0.001968031911099443,-0.001743420935250767,0.00016350211307981712,22,-0.0017110093218733607,-0.0017417074503127629,-0.0016755666114504494,-0.0017495157671466287,-0.00164670048721855,-0.0017048999276003504,3.9064843176779486e-05,0.5491400491400491,0.5253890253890254,0.5348075348075348,0.5311220311220312,0.5387136419500205,0.5358344564817322,0.007971161227299748,29,0.5552370226272141,0.5640421828606532,0.5601515306644824,0.5630183270195557,0.561015561015561,0.5606929248374933,0.0030590552559945526
107,11.159407567977905,0.2199076622983783,1.0499884128570556,0.02177739204873191,0.001,rbf,scale,1e-05,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 1e-05}",-0.0017234899078370578,-0.0015866206724201013,-0.0018888340587259367,-0.001550503984713606,-0.0019678194476613446,-0.0017434536142716093,0.0001635238096384636,64,-0.0017109199131616357,-0.0017417185581349848,-0.0016754945011239948,-0.0017496486615147507,-0.0016465772404386405,-0.0017048717748748012,3.9142079527498396e-05,0.5495495495495496,0.5286650286650286,0.5343980343980343,0.5274365274365275,0.54240065546907,0.5364899591036421,0.008403089246620043,18,0.5557489505477629,0.56537319545408,0.5620968567625678,0.5644517251970923,0.5597870597870598,0.5614915575497126,0.0034663796751085835
108,10.234533739089965,0.1337574644976849,1.0162530422210694,0.012601711445760833,0.01,rbf,scale,1e-05,"{'tol': 0.01, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 1e-05}",-0.001720884985492573,-0.0015910516439865362,-0.0018898941029902817,-0.0015512048797563607,-0.001972076130684071,-0.0017450223485819647,0.00016394880090119614,81,-0.0017132524399921642,-0.0017453591588842444,-0.0016799408442192297,-0.0017527588506745086,-0.0016483886884977956,-0.0017079399964535884,3.941435340615632e-05,0.5458640458640459,0.5229320229320229,0.5307125307125307,0.5327600327600328,0.54240065546907,0.5349338575475404,0.008268146544761074,79,0.5556465649636532,0.5556465649636532,0.5572847343094093,0.5627111702672264,0.5555896805896806,0.5573757430187245,0.002743909583129531
109,5.54723539352417,0.04456503379566197,0.7036478519439697,0.010382352666367679,0.1,rbf,scale,1e-05,"{'tol': 0.1, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 1e-05}",-0.001950999944073532,-0.0017071323491521335,-0.0021570983015877696,-0.0017556852167039225,-0.0021694979231667113,-0.0019480827469368137,0.0001938012364369277,198,-0.001894227447433201,-0.0018390357354545373,-0.0020094381379227484,-0.0019092692326052063,-0.0018437890893739971,-0.0018991519285579378,6.15932771775359e-05,0.5065520065520066,0.48484848484848486,0.5163800163800164,0.49099099099099097,0.49692748873412534,0.49913979750112486,0.01120450770861186,177,0.49820825227807924,0.5140780178150917,0.5014845909695915,0.5097778232824818,0.509009009009009,0.5065115386708506,0.005802970756534459
110,57.22176852226257,3.2499836037028462,1.1578702449798584,0.018052931538935314,1e-10,rbf,auto,1e-05,"{'tol': 1e-10, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1e-05}",-0.0017308726312165385,-0.0016061059611839638,-0.0018559832690711695,-0.001567674574723297,-0.001972186097109697,-0.0017465645066609332,0.00015156121756250033,127,-1.3153853853267024e-09,-1.3153990996825404e-09,-1.3153663331381646e-09,-9.99946889405615e-11,-1.315278721309658e-09,-1.0722848456795255e-09,4.861450801780322e-10,0.5315315315315315,0.5253890253890254,0.5135135135135135,0.5290745290745291,0.5366653011061041,0.5272347801229408,0.0077776788669979965,107,0.9906829118460121,0.9918091532712194,0.9909900685983414,0.9927306235282072,0.9916052416052417,0.9915635997698043,0.0007111292767065163
111,51.45476698875427,2.755580482388883,1.1547993183135987,0.017536696219272365,1e-09,rbf,auto,1e-05,"{'tol': 1e-09, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1e-05}",-0.0017308726311952083,-0.0016061059611793432,-0.001855983269061292,-0.0015676745747190382,-0.0019721860971191932,-0.001746564506654815,0.00015156121756620491,126,-1.3153854996039837e-09,-1.3153993094188773e-09,-1.3153661856437205e-09,-9.999475281544819e-11,-1.3152787113832704e-09,-1.07228489177306e-09,4.861450712920651e-10,0.5315315315315315,0.5253890253890254,0.5135135135135135,0.5290745290745291,0.5366653011061041,0.5272347801229408,0.0077776788669979965,107,0.9906829118460121,0.9918091532712194,0.9909900685983414,0.9927306235282072,0.9916052416052417,0.9915635997698043,0.0007111292767065163
112,46.071941709518434,2.6282181413627197,1.1580824375152587,0.022002355623632185,1e-08,rbf,auto,1e-05,"{'tol': 1e-08, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1e-05}",-0.0017308726312849718,-0.001606105961118233,-0.0018559832690980516,-0.0015676745747524525,-0.0019721860971355265,-0.001746564506677847,0.00015156121757795563,128,-1.31538586932134e-09,-1.3153987190772977e-09,-1.3153634343719234e-09,-9.999424797609335e-11,-1.315278841363262e-09,-1.0722842224219833e-09,4.86144989017424e-10,0.5315315315315315,0.5253890253890254,0.5135135135135135,0.5290745290745291,0.5366653011061041,0.5272347801229408,0.0077776788669979965,107,0.9906829118460121,0.9918091532712194,0.9909900685983414,0.9927306235282072,0.9916052416052417,0.9915635997698043,0.0007111292767065163
113,40.576298761367795,2.646287943567487,1.1570322036743164,0.021079157560291273,1e-07,rbf,auto,1e-05,"{'tol': 1e-07, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1e-05}",-0.0017308726321257303,-0.0016061059620913645,-0.0018559832689195458,-0.0015676745749165263,-0.001972186096271197,-0.0017465645068648727,0.00015156121705833437,129,-1.3153771826202304e-09,-1.3153840445751602e-09,-1.3153913722594565e-09,-9.999315385462062e-11,-1.3152627420240484e-09,-1.0722816990667031e-09,4.861442749026241e-10,0.5315315315315315,0.5253890253890254,0.5135135135135135,0.5290745290745291,0.5366653011061041,0.5272347801229408,0.0077776788669979965,107,0.9906829118460121,0.9918091532712194,0.9909900685983414,0.9927306235282072,0.9916052416052417,0.9915635997698043,0.0007111292767065163
